"FworkCode","ProgType","PwayCode","LearnAimRef","EffectiveFrom","EffectiveTo","FrameworkComponentType","Created_On","Created_By","Modified_On","Modified_By"
"312","2","0","50074015","01 Apr 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50074106","01 Apr 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50074234","01 Apr 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50074295","01 Apr 2010","30 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"312","2","0","50076607","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50080489","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50080490","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50081354","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50082693","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50083090","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50084045","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50084781","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","5008480X","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50084860","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50085268","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50087216","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50087538","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50087563","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50088208","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50090288","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50094580","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50095195","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50096199","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50096370","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50096436","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50096448","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50096679","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50097283","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50098305","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50098445","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50098470","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50098585","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50099176","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50100464","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50100853","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","5010097X","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50100981","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50100993","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"312","2","0","50111516","20 Sep 2010","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"315","2","0","5002906X","01 Nov 2007","24 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"315","2","0","50029071","01 Nov 2007","24 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"315","2","0","Q1053549","01 Aug 2004","31 Oct 2007","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"316","2","0","10024578","01 Oct 2005","01 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"316","2","0","50104007","01 Aug 2010","07 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"317","2","0","10062154","01 Aug 2006","22 Sep 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"317","2","0","10062166","01 Aug 2006","22 Sep 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"317","2","0","5009872X","01 Aug 2010","31 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"321","2","0","Q1054388","15 Jul 2004","05 Jul 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"322","2","0","10013829","01 Oct 2004","30 Nov 2007","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10020287","01 Dec 2005","30 Nov 2007","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","1004209X","01 Oct 2004","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","1004212X","01 Oct 2004","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10042155","01 Oct 2004","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10042180","01 Oct 2004","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10048467","01 Dec 2005","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10049496","01 Dec 2005","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","10051478","01 Dec 2005","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","5001111X","01 Sep 2006","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50011170","01 Sep 2006","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50015941","01 Dec 2007","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50018620","01 Dec 2007","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50018632","01 Dec 2007","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","5001870X","01 Dec 2007","13 Nov 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","5002873X","01 Jan 2009","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50031685","01 Jan 2009","13 Nov 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"322","2","0","50063868","01 Aug 2009","14 Sep 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"322","2","0","50066882","01 Aug 2009","14 Sep 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"322","2","0","50067576","01 Aug 2009","14 Sep 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"322","2","0","50076346","07 Dec 2009","14 Sep 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"322","2","0","50078343","01 Mar 2010","14 Sep 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"323","2","0","10042386","01 Jan 2006","07 Oct 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"323","2","0","1004923X","01 Jul 2007","07 Oct 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"324","2","0","10042374","01 Jan 2005","08 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"324","2","0","10049216","03 Jan 2005","08 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"324","2","0","1005215X","01 Dec 2007","31 Jan 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"324","2","0","10054005","01 Feb 2008","08 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"324","2","0","10054029","01 Feb 2008","08 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"326","2","0","10024670","01 Apr 2005","14 Jul 2008","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"327","2","0","10052264","01 Sep 2005","08 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"327","2","0","10053402","01 Sep 2005","08 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"327","2","0","10053414","01 Sep 2005","08 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"327","2","0","10055319","01 Sep 2005","08 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"327","2","0","10055769","01 Sep 2005","08 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","10052306","01 Sep 2005","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","1005344X","01 Sep 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","10053451","01 Sep 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","10055332","01 Sep 2005","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","10055708","01 Sep 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","10055836","01 Sep 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"328","2","0","50023202","01 Apr 2008","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"329","2","0","1005232X","01 Sep 2005","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"329","2","0","10053529","01 Sep 2005","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"329","2","0","10053530","01 Sep 2005","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"329","2","0","10055435","01 Sep 2005","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"329","2","0","10055782","01 Sep 2005","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10052288","01 Sep 2005","30 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10053487","01 Sep 2005","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10053499","01 Sep 2005","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10055411","01 Sep 2005","30 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10055733","01 Sep 2005","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"330","2","0","10055836","01 Sep 2005","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"331","2","0","10026782","01 Sep 2005","30 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"331","2","0","10027270","01 Sep 2005","03 Dec 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"331","2","0","10030621","01 Sep 2005","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"331","2","0","10030657","01 Sep 2005","03 Dec 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"331","2","0","50102758","01 Sep 2010","30 May 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"331","2","0","50117117","01 Sep 2010","30 May 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"332","2","0","10027932","01 Sep 2005","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"332","2","0","10033361","01 Sep 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"333","2","0","1002847X","01 Apr 2006","31 Jul 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"333","2","0","10056762","01 Apr 2006","31 Jul 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10009838","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10011663","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10011894","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10011973","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10013027","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","1001360X","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10018189","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10024128","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","1002525X","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10025923","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10027427","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","1002850X","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10030372","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10030384","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10030608","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10030943","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10030992","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10031029","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10031091","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10033877","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10033889","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10033890","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10033907","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10034006","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10034018","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10036040","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10037561","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10044292","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10044309","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"339","2","0","10051909","01 Aug 2005","31 Jul 2008","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"340","2","0","10027579","01 Nov 2005","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"340","2","0","10045181","01 Nov 2005","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"340","2","0","10051880","01 Nov 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"340","2","0","1005277X","01 Nov 2005","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"343","2","0","10051235","01 Sep 2006","26 Feb 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"343","2","0","10057535","01 Jan 2006","31 Aug 2006","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"345","2","0","10029369","01 May 2006","23 Aug 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"345","2","0","10045211","13 Jul 2009","23 Aug 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","10030323","01 Jun 2007","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"346","2","0","10033592","01 Jun 2007","07 Jul 2009","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"346","2","0","10034043","01 Jun 2007","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","1003609X","01 Jun 2007","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","10037780","01 Jul 2010","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"346","2","0","10037792","01 Nov 2008","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"346","2","0","1004503X","01 Nov 2008","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","10045053","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","10061654","01 Jun 2007","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","5001383X","01 Jun 2007","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50015461","01 Jun 2007","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"346","2","0","50016568","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50018061","01 Jun 2007","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50039544","30 Oct 2009","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50061598","07 Jul 2009","21 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50062062","07 Jul 2009","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50078665","01 Mar 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50092364","01 Jul 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50099012","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50100488","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","5010049X","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50104445","01 Aug 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50106296","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50106302","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50108451","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50108463","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"346","2","0","50115522","01 Nov 2010","21 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"347","2","0","10020457","01 Oct 2006","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"348","2","0","10033828","01 Nov 2007","31 Jul 2007","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"348","2","0","50015746","01 Nov 2007","31 Jul 2007","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"348","2","0","50016556","01 Nov 2007","31 Jul 2007","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"349","2","0","50012915","01 Oct 2006","15 Oct 2009","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"350","2","0","10041795","01 Jan 2007","26 Aug 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"350","2","0","1004310X","01 Jan 2007","26 Aug 2010","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"350","2","0","50087587","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"350","2","0","50088816","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"350","2","0","50090008","01 Aug 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"350","2","0","50114311","01 Sep 2010","29 Jun 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","10037780","01 Apr 2007","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"351","2","0","10037792","01 Apr 2007","31 Oct 2010","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"351","2","0","1004503X","01 Apr 2007","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","10045053","01 Apr 2007","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","10048327","01 Apr 2007","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","50018905","01 Apr 2008","31 Oct 2011","1","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","50106296","01 Nov 2010","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"351","2","0","50108451","01 Nov 2010","31 Oct 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
"354","2","0","10057742","01 Nov 2007","30 Jun 2011","2","03 Feb 2014","suttonf","30 Nov 2017","GOODMAND"
